t_s,C_center,C_surface,C_mean,R_m
1577.0,2.5499999999997516,1.8834713188394931,2.4208308194575445,0.01983207426697638
1578.0,2.5499999999997462,1.8833508626113766,2.4207566293711893,0.01983198212844334
1579.0,2.5499999999997414,1.8832304658070824,2.4206824444597776,0.019831889997533263
1580.0,2.549999999999736,1.8831101286592629,2.420608264721707,0.01983179787424548
1581.0,2.549999999999731,1.8829898512178402,2.420534090154758,0.019831705758578625
1582.0,2.5499999999997254,1.8828696331676462,2.4204599207554773,0.019831613650534687
1583.0,2.54999999999972,1.8827494749505271,2.4203857565229696,0.01983152155011411
1584.0,2.5499999999997143,1.882629376704734,2.420311597455314,0.019831429457317334
1585.0,2.5499999999997085,1.8825093385473297,2.4202374435505267,0.01983133737213683
1586.0,2.5499999999997023,1.8823893601954145,2.420163294805439,0.019831245294573956
1587.0,2.5499999999996965,1.8822694419425627,2.4200891512185896,0.019831153224629357
1588.0,2.5499999999996907,1.8821495838728046,2.420015012787897,0.019831061162302408
1589.0,2.5499999999996845,1.8820297860701696,2.4199408795112793,0.019830969107590808
1590.0,2.5499999999996783,1.8819100483497924,2.419866751385881,0.019830877060486578
1591.0,2.549999999999672,1.8817903708904702,2.419792628409892,0.01983078502099229
1592.0,2.5499999999996654,1.8816707538027324,2.419718510581308,0.01983069298910631
1593.0,2.5499999999996583,1.8815511971538375,2.4196443978979985,0.01983060096482702
1594.0,2.5499999999996517,1.881431701011044,2.419570290357833,0.01983050894814761
1595.0,2.5499999999996446,1.8813122654416101,2.4194961879586825,0.01983041693906577
1596.0,2.549999999999637,1.8811928905127946,2.4194220906984167,0.019830324937582095
1597.0,2.54999999999963,1.8810735759127375,2.4193479985736963,0.019830232943694556
1598.0,2.5499999999996223,1.8809543218632443,2.419273911582883,0.019830140957401127
1599.0,2.549999999999615,1.8808351284562703,2.419199829723927,0.019830048978699777
1600.0,2.5499999999996072,1.8807159957364505,2.4191257529946264,0.019829957007588474
1601.0,2.5499999999995993,1.8805969237484197,2.419051681392778,0.019829865044063814
1602.0,2.5499999999995913,1.8804779125368125,2.4189776149161792,0.01982977308811599
1603.0,2.5499999999995833,1.8803589621462637,2.4189035535626293,0.0198296811397483
1604.0,2.549999999999575,1.8802400722348398,2.418829497328643,0.01982958919895827
1605.0,2.5499999999995664,1.8801212430245888,2.4187554462126046,0.019829497265743425
1606.0,2.549999999999558,1.880002474573321,2.4186814002123587,0.019829405340101285
1607.0,2.5499999999995495,1.8798837669035688,2.4186073593256276,0.01982931342202938
1608.0,2.5499999999995406,1.879765120037865,2.4185333235501374,0.019829221511525236
1609.0,2.5499999999995318,1.8796465339987418,2.418459292883611,0.019829129608580402
1610.0,2.5499999999995224,1.8795280088087323,2.4183852673237745,0.019829037713193078
1611.0,2.5499999999995135,1.879409544210107,2.4183112468674133,0.019828945825362435
1612.0,2.549999999999504,1.8792911403674162,2.4182372315127276,0.019828853945085597
1613.0,2.5499999999994944,1.8791727973046282,2.4181632212574473,0.01982876207235969
1614.0,2.5499999999994847,1.8790545150289026,2.4180892160992444,0.01982867020718183
1615.0,2.549999999999475,1.878936293547399,2.418015216035792,0.019828578349549156
1616.0,2.5499999999994647,1.8788181328672768,2.4179412210647637,0.01982848649947222
1617.0,2.5499999999994545,1.8787000329956955,2.4178672311838323,0.019828394656994458
1618.0,2.549999999999444,1.878581993855696,2.417793246390395,0.019828302822088247
1619.0,2.549999999999433,1.878464015444293,2.4177192666820915,0.019828210994756047
1620.0,2.5499999999994216,1.8783461074314405,2.4176452920803793,0.01982811917500031
1621.0,2.54999999999941,1.8782282812611077,2.4175713226110855,0.01982802736282349
1622.0,2.5499999999993985,1.8781105401658549,2.4174973582794506,0.019827935558426824
1623.0,2.549999999999387,1.8779928927822396,2.417423399102596,0.01982784376176935
1624.0,2.5499999999993754,1.877875345312827,2.4173494450933033,0.01982775197287345
1625.0,2.5499999999993634,1.8777578931088097,2.417275496232287,0.019827660191771374
1626.0,2.5499999999993515,1.877640536685132,2.417201552523133,0.019827568418457765
1627.0,2.549999999999339,1.8775232737934797,2.417127613950279,0.019827476652971215
1628.0,2.549999999999326,1.877406102790669,2.4170536805035523,0.019827384895336395
1629.0,2.5499999999993133,1.8772890252555756,2.416979752192727,0.0198272931454368
1630.0,2.5499999999993,1.8771720391360829,2.416905829001261,0.01982720140329857
1631.0,2.5499999999992866,1.8770551437333252,2.4168319109235172,0.019827109668922503
1632.0,2.549999999999273,1.8769383399442143,2.4167579979667284,0.01982701794224657
1633.0,2.549999999999259,1.8768216267255742,2.4166840901185442,0.019826926223252574
1634.0,2.549999999999245,1.876705003432203,2.416610187371325,0.019826834511925687
1635.0,2.5499999999992307,1.876588469974044,2.4165362897240064,0.0198267428082389
1636.0,2.549999999999216,1.876472026520518,2.4164623971741324,0.01982665111220157
1637.0,2.5499999999992013,1.8763556726955515,2.41638850971718,0.019826559423818457
1638.0,2.5499999999991863,1.8762394080503864,2.4163146273483522,0.019826467743032712
1639.0,2.5499999999991707,1.8761232322755574,2.4162407500633787,0.019826376069838295
1640.0,2.549999999999155,1.8760071450615996,2.4161668778579894,0.019826284404262377
1641.0,2.549999999999139,1.875891146704616,2.4160930107284537,0.01982619274630547
1642.0,2.549999999999123,1.8757752367499867,2.416019148670372,0.019826101095934325
1643.0,2.5499999999991063,1.8756594148891175,2.415945291679476,0.0198260094531028
1644.0,2.54999999999909,1.8755436808809074,2.415871439751555,0.019825917817853863
1645.0,2.5499999999990726,1.8754280344842553,2.4157975928824014,0.019825826190188026
1646.0,2.5499999999990552,1.8753124760559863,2.415723751069342,0.019825734570097495
1647.0,2.5499999999990375,1.8751970050961986,2.415649914307503,0.01982564295751333
1648.0,2.5499999999990193,1.8750816214179853,2.415576082592815,0.01982555135246209
1649.0,2.5499999999990006,1.8749663248374946,2.4155022559212145,0.01982545975493469
1650.0,2.549999999998982,1.874851115199894,2.4154284342887826,0.019825368164922034
1651.0,2.549999999998963,1.874735992602882,2.4153546176928296,0.01982527658242191
1652.0,2.549999999998944,1.8746209567343202,2.415280806128668,0.019825185007421423
1653.0,2.549999999998924,1.8745060074407713,2.415206999592384,0.019825093439910988
1654.0,2.549999999998904,1.874391144568798,2.4151331980800634,0.01982500187988173
1655.0,2.5499999999988834,1.8742763680186278,2.415059401588214,0.01982491032732478
1656.0,2.5499999999988625,1.8741616778038743,2.4149856101142264,0.019824818782231274
1657.0,2.549999999998841,1.8740470736376111,2.4149118236531444,0.01982472724459234
1658.0,2.5499999999988194,1.8739325553753698,2.414838042201124,0.019824635714399106
1659.0,2.5499999999987977,1.8738181228726825,2.414764265754321,0.019824544191642705
1660.0,2.5499999999987755,1.8737037759850805,2.4146904943088936,0.01982445267631719
1661.0,2.549999999998753,1.8735895145680959,2.4146167278609965,0.019824361168414965
1662.0,2.5499999999987297,1.8734753384772604,2.4145429664067874,0.01982426966792493
1663.0,2.549999999998706,1.8733612475681056,2.4144692099424216,0.019824178174838385
1664.0,2.549999999998682,1.8732472419688369,2.4143954584659064,0.01982408668914664
1665.0,2.5499999999986582,1.8731333214602472,2.41432171197289,0.019823995210840998
1666.0,2.5499999999986334,1.8730194858358076,2.4142479704591087,0.01982390373991277
1667.0,2.5499999999986085,1.87290573496432,2.414174233920809,0.019823812276353252
1668.0,2.5499999999985827,1.8727920687145863,2.4141005023542377,0.01982372082015375
1669.0,2.549999999998557,1.8726784869554087,2.4140267757556404,0.019823629371307133
1670.0,2.5499999999985303,1.872564989555589,2.413953054121264,0.019823537929816046
1671.0,2.5499999999985037,1.8724515763839287,2.413879337447355,0.01982344649566317
1672.0,2.5499999999984766,1.872338247709511,2.413805625731763,0.01982335506884021
1673.0,2.5499999999984486,1.872225004442147,2.4137319189749005,0.01982326364933888
1674.0,2.5499999999984206,1.8721118455916042,2.413658217169576,0.019823172237150882
1675.0,2.5499999999983918,1.8719987710863866,2.4135845203122748,0.01982308083226792
1676.0,2.5499999999983625,1.871885780854997,2.413510828399482,0.01982298943468171
1677.0,2.549999999998333,1.8717728748259386,2.413437141427684,0.019822898044383946
1678.0,2.549999999998303,1.8716600529277143,2.413363459393365,0.019822806661366335
1679.0,2.5499999999982723,1.871547315088828,2.413289782293012,0.019822715285643
1680.0,2.5499999999982412,1.8714346612377821,2.4132161101231095,0.019822623917223996
1681.0,2.5499999999982093,1.8713221059890681,2.4131424429293746,0.019822532556201544
1682.0,2.549999999998177,1.8712096609600477,2.4130687807474778,0.01982244120267792
1683.0,2.5499999999981435,1.871097327898199,2.4129951235801297,0.019822349856681794
1684.0,2.54999999999811,1.8709851127048085,2.4129214714439136,0.019822258518257738
1685.0,2.549999999998076,1.8708730091017522,2.41284782431569,0.019822167187408375
1686.0,2.549999999998042,1.8707610179586873,2.41277418219563,0.01982207586408702
1687.0,2.5499999999980067,1.8706491345895746,2.4127005450622976,0.019821984548259994
1688.0,2.549999999997971,1.8705373603951652,2.4126269129212115,0.019821893239870797
1689.0,2.5499999999979344,1.8704256916724618,2.412553285741696,0.019821801938962217
1690.0,2.5499999999978975,1.8703141303791004,2.412479663539887,0.019821710645465517
1691.0,2.5499999999978598,1.8702026765150812,2.412406046315784,0.019821619359366105
1692.0,2.5499999999978216,1.870091327876343,2.412332434039274,0.019821528080689155
1693.0,2.549999999997783,1.869980085576865,2.412258826725578,0.019821436809378326
1694.0,2.5499999999977434,1.8698689496190632,2.4121852243747273,0.019821345545423186
1695.0,2.549999999997703,1.8697579185636093,2.4121116269646627,0.01982125428881405
1696.0,2.549999999997662,1.8696469924851908,2.412038034496528,0.019821163039554498
1697.0,2.5499999999976204,1.8695361711185845,2.411964446966259,0.019821071797618887
1698.0,2.5499999999975786,1.8694254545557196,2.411890864370735,0.0198209805629927
1699.0,2.5499999999975356,1.8693148423079156,2.411817286704228,0.019820889335661444
1700.0,2.549999999997492,1.86920433403152,2.411743713961661,0.01982079811561059
1701.0,2.5499999999974476,1.8690939294292208,2.4116701461381664,0.019820706902839595
1702.0,2.5499999999974023,1.8689836282037053,2.411596583228875,0.019820615697328372
1703.0,2.5499999999973566,1.8688734300576613,2.411523025228919,0.019820524499063207
1704.0,2.54999999999731,1.8687633350089399,2.4114494721336417,0.019820433308030898
1705.0,2.5499999999972625,1.8686533430006758,2.4113759239383397,0.01982034212421823
1706.0,2.5499999999972145,1.8685434535153749,2.411302380637994,0.0198202509476217
1707.0,2.5499999999971656,1.8684336662983017,2.4112288422277657,0.01982015977822552
1708.0,2.5499999999971155,1.8683239810947205,2.411155308702815,0.019820068616016415
1709.0,2.5499999999970653,1.8682143976498957,2.4110817800583013,0.019819977460982182
1710.0,2.5499999999970138,1.8681049157653369,2.4110082562895627,0.019819886313110626
1711.0,2.5499999999969614,1.867995535823842,2.4109347373937515,0.019819795172395335
1712.0,2.5499999999969085,1.8678862571952293,2.4108612233648565,0.019819704038823514
1713.0,2.5499999999968543,1.8677770796672826,2.4107877141981686,0.019819612912382465
1714.0,2.5499999999967997,1.8676680030277872,2.410714209888982,0.01981952179306068
1715.0,2.549999999996744,1.8675590270645275,2.4106407104325913,0.01981943068084663
1716.0,2.5499999999966874,1.867450151565288,2.4105672158242877,0.019819339575735707
1717.0,2.54999999999663,1.867341376625762,2.410493726061077,0.01981924847771517
1718.0,2.5499999999965715,1.8672327020238255,2.410420241138196,0.01981915738677142
1719.0,2.549999999996512,1.8671241274714532,2.4103467610505183,0.019819066302893287
1720.0,2.5499999999964515,1.8670156527838768,2.4102732857934894,0.019818975226069593
1721.0,2.5499999999963903,1.8669072777763294,2.410199815362555,0.019818884156289164
1722.0,2.549999999996328,1.8667990022640426,2.41012634975316,0.019818793093540822
1723.0,2.549999999996265,1.8666908261855355,2.41005288896169,0.019818702037813395
1724.0,2.5499999999962006,1.8665827495849308,2.4099794329853284,0.019818610989096513
1725.0,2.549999999996135,1.8664747720565014,2.4099059818178428,0.019818519947391883
1726.0,2.5499999999960683,1.8663668934273108,2.409832535454768,0.019818428912679327
1727.0,2.549999999996001,1.8662591135244222,2.4097590938916404,0.019818337884948144
1728.0,2.549999999995932,1.8661514321748989,2.409685657123996,0.01981824686418764
1729.0,2.5499999999958622,1.8660438492058038,2.409612225147371,0.01981815585038711
1730.0,2.549999999995791,1.8659363644442006,2.4095387979572993,0.019818064843535863
1731.0,2.5499999999957192,1.8658289777171522,2.4094653755493187,0.01981797384362319
1732.0,2.549999999995646,1.865721688851722,2.4093919579189644,0.0198178828506384
1733.0,2.5499999999955714,1.86561449705478,2.4093185450613497,0.019817791864550648
1734.0,2.549999999995496,1.8655074018902704,2.4092451369718324,0.019817700885331
1735.0,2.549999999995419,1.865400403582204,2.4091717336462173,0.019817609912989472
1736.0,2.5499999999953413,1.8652935019054244,2.409098335080005,0.0198175189475136
1737.0,2.549999999995262,1.865186696634775,2.4090249412686964,0.01981742798889093
1738.0,2.5499999999951815,1.8650799875450994,2.4089515522077907,0.019817337037108997
1739.0,2.5499999999950997,1.8649733744112411,2.4088781678927886,0.019817246092155336
1740.0,2.5499999999950167,1.8648668570080433,2.408804788319191,0.01981715515401749
1741.0,2.5499999999949323,1.8647604219300118,2.4087314134505533,0.019817064222682985
1742.0,2.5499999999948466,1.8646540554504956,2.4086580432496536,0.019816973298040934
1743.0,2.5499999999947596,1.8645477527481098,2.4085846777023066,0.019816882379998787
1744.0,2.549999999994671,1.8644415070133535,2.40851131678882,0.019816791468496915
1745.0,2.549999999994581,1.8643353246690217,2.4084379605233557,0.019816700563466176
1746.0,2.5499999999944896,1.8642292045984206,2.408364608900222,0.01981660966493892
1747.0,2.5499999999943967,1.8641231504144093,2.408291261927218,0.019816518772881188
1748.0,2.549999999994302,1.8640171629101063,2.4082179196003017,0.01981642788734509
1749.0,2.5499999999942067,1.8639112422425461,2.4081445819194065,0.019816337008327526
1750.0,2.54999999999411,1.8638053877919,2.4080712488848013,0.019816246135843017
1751.0,2.549999999994011,1.8636996004340458,2.4079979204874857,0.01981615526990099
1752.0,2.549999999993911,1.8635938798269895,2.407924596730973,0.019816064410500264
1753.0,2.5499999999938088,1.863488225995859,2.4078512776145833,0.01981597355763323
1754.0,2.5499999999937053,1.8633826394167516,2.4077779631301515,0.0198158827113114
1755.0,2.5499999999936005,1.8632771200554148,2.4077046532782655,0.019815791871524976
1756.0,2.549999999993494,1.863171667920377,2.4076313480564515,0.019815701038265878
1757.0,2.5499999999933856,1.8630662829689009,2.407558047462111,0.019815610211537323
1758.0,2.549999999993276,1.862960965443031,2.4074847514933335,0.0198155193913322
1759.0,2.549999999993164,1.862855715445958,2.4074114601478724,0.019815428577646305
1760.0,2.5499999999930507,1.8627505330808727,2.407338173423482,0.01981533777047706
1761.0,2.5499999999929357,1.8626454184509658,2.407264891317916,0.019815246969823123
1762.0,2.549999999992819,1.862540371296026,2.4071916138271257,0.019815156175680027
1763.0,2.5499999999927003,1.8624353916178926,2.4071183409483616,0.019815065388044003
1764.0,2.5499999999925795,1.8623304796489941,2.407045072680019,0.01981497460691158
1765.0,2.5499999999924574,1.8622256354471634,2.4069718090196273,0.01981488383227926
1766.0,2.549999999992333,1.8621208590702323,2.4068985499647146,0.019814793064143563
1767.0,2.549999999992207,1.862016150576033,2.406825295512811,0.019814702302500015
1768.0,2.5499999999920786,1.8619115095401972,2.4067520456596645,0.019814611547345446
1769.0,2.5499999999919485,1.8618069361508787,2.4066788004032853,0.019814520798676426
1770.0,2.549999999991816,1.8617024304969252,2.4066055597413163,0.01981443005648938
1771.0,2.549999999991682,1.8615979925940453,2.406532323671132,0.019814339320780756
1772.0,2.5499999999915457,1.861493622457947,2.4064590921901052,0.01981424859154698
1773.0,2.549999999991407,1.8613893200892682,2.4063858652955723,0.019814157868778572
1774.0,2.549999999991267,1.8612850851958451,2.4063126429841555,0.019814067152473736
1775.0,2.549999999991124,1.8611809179575385,2.4062394252536294,0.0198139764426293
1776.0,2.549999999990979,1.8610768183668327,2.4061662121013105,0.019813885739241213
1777.0,2.5499999999908325,1.8609727864162118,2.406093003524515,0.01981379504230544
1778.0,2.5499999999906833,1.8608688220981597,2.4060197995205606,0.019813704351817923
1779.0,2.5499999999905314,1.860764925342756,2.405946600086683,0.019813613667769427
1780.0,2.5499999999903777,1.8606610959938485,2.4058734052200097,0.019813522990157328
1781.0,2.5499999999902214,1.8605573341727588,2.4058002149180227,0.019813432318977992
1782.0,2.5499999999900633,1.8604536398639375,2.405727029178027,0.019813341654226945
1783.0,2.549999999989902,1.8603500130518353,2.4056538479973297,0.01981325099589971
1784.0,2.5499999999897387,1.8602464537209031,2.4055806713732375,0.01981316034399182
1785.0,2.549999999989573,1.8601429618555914,2.4055074993030567,0.019813069698494695
1786.0,2.5499999999894047,1.8600395374403507,2.4054343317840945,0.019812979059405652
1787.0,2.549999999989234,1.859936180459632,2.4053611688136565,0.019812888426720878
1788.0,2.5499999999890606,1.8598328908089055,2.405288010388903,0.01981279780043576
1789.0,2.5499999999888847,1.8597296683131215,2.405214856506881,0.019812707180545668
1790.0,2.5499999999887057,1.8596265131046124,2.4051417071651375,0.01981261656704598
1791.0,2.5499999999885246,1.859523425158041,2.4050685623609636,0.019812525959932083
1792.0,2.5499999999883403,1.8594204044480696,2.40499542209165,0.019812435359199347
1793.0,2.5499999999881537,1.8593174509493609,2.4049222863544863,0.019812344764843157
1794.0,2.549999999987964,1.8592145646365772,2.404849155146764,0.019812254176857298
1795.0,2.5499999999877714,1.859111745484381,2.4047760284657724,0.01981216359522495
1796.0,2.5499999999875764,1.859008993467435,2.404702906308803,0.019812073019950856
1797.0,2.549999999987378,1.858906310648537,2.404629788662316,0.019811982451029976
1798.0,2.5499999999871767,1.8588036998153457,2.4045566755090135,0.019811891888457275
1799.0,2.5499999999869725,1.8587011581076622,2.4044835668608884,0.01981180133222773
1800.0,2.549999999986765,1.8585986857003218,2.4044104627141922,0.01981171078233629
1801.0,2.549999999986555,1.8584962827681595,2.404337363065178,0.019811620238777933
1802.0,2.5499999999863414,1.8583939494860104,2.4042642679100976,0.019811529701547616
1803.0,2.549999999986125,1.8582916860287093,2.4041911772452034,0.0198114391706403
1804.0,2.5499999999859053,1.8581894925710916,2.4041180910667475,0.019811348646044516
1805.0,2.5499999999856824,1.858087369287992,2.404045009370983,0.0198112581277498
1806.0,2.549999999985456,1.85798531813338,2.403971932149985,0.019811167615757984
1807.0,2.5499999999852263,1.8578833410587132,2.403898859395837,0.019811077110063583
1808.0,2.549999999984993,1.8577814362473108,2.403825791109464,0.019810986610661118
1809.0,2.549999999984757,1.8576796040248897,2.403752727286765,0.019810896117545086
1810.0,2.5499999999845167,1.8575778447171667,2.403679667923639,0.019810805630710013
1811.0,2.5499999999842733,1.8574761586498583,2.4036066130159837,0.019810715150150402
1812.0,2.5499999999840264,1.8573745461486817,2.4035335625596965,0.019810624675860766
1813.0,2.5499999999837755,1.8572730075393535,2.4034605165506764,0.019810534207835614
1814.0,2.549999999983521,1.8571715431475908,2.4033874749848203,0.019810443746066466
1815.0,2.549999999983263,1.8570701510832741,2.403314437864651,0.019810353290548394
1816.0,2.549999999983001,1.8569688301097098,2.403241405190736,0.01981026284127658
1817.0,2.5499999999827354,1.8568675826260204,2.403168376952776,0.019810172398245344
1818.0,2.549999999982466,1.8567664087977447,2.403095353147148,0.019810081961449
1819.0,2.5499999999821923,1.8566653087904217,2.4030223337702283,0.019809991530881865
1820.0,2.5499999999819147,1.8565642827695903,2.4029493188183952,0.01980990110653826
1821.0,2.549999999981633,1.8564633309007894,2.4028763082880245,0.019809810688405784
1822.0,2.5499999999813476,1.8563624533495577,2.4028033021754935,0.019809720276465083
1823.0,2.549999999981058,1.8562616502814344,2.4027303004771787,0.019809629870721296
1824.0,2.549999999980764,1.8561609202935005,2.402657303192746,0.019809539471167644
1825.0,2.549999999980466,1.856060259680909,2.4025843103266875,0.019809449077797355
1826.0,2.5499999999801632,1.855959671986764,2.4025113218682983,0.01980935869060364
1827.0,2.5499999999798564,1.8558591571794867,2.402438337814369,0.019809268309579714
1828.0,2.549999999979545,1.8557587152274986,2.402365358161689,0.019809177934718796
1829.0,2.5499999999792293,1.8556583460992206,2.4022923829070484,0.019809087566013996
1830.0,2.5499999999789087,1.8555580497630741,2.4022194120472387,0.01980899720345858
1831.0,2.549999999978584,1.8554578261874808,2.4021464455790493,0.019808906847045775
1832.0,2.5499999999782546,1.8553576753408616,2.4020734834992705,0.01980881649676878
1833.0,2.54999999997792,1.8552575970445997,2.402000525805186,0.019808726152620807
1834.0,2.549999999977581,1.8551575895032708,2.401927572499521,0.01980863581459507
1835.0,2.549999999977237,1.8550576539691894,2.4018546235747458,0.019808545482684767
1836.0,2.549999999976888,1.854957790349731,2.401781679027856,0.019808455156859722
1837.0,2.549999999976534,1.8548579985522706,2.4017087388558473,0.019808364837116236
1838.0,2.549999999976175,1.8547582784841836,2.401635803055716,0.019808274523482418
1839.0,2.5499999999758107,1.8546586300528451,2.4015628716244564,0.019808184215958674
1840.0,2.5499999999754412,1.8545590531656306,2.401489944559065,0.01980809391454543
1841.0,2.549999999975067,1.8544595477299153,2.4014170218565374,0.019808003619243095
1842.0,2.549999999974687,1.854360113653074,2.4013441035138676,0.019807913330052083
1843.0,2.549999999974301,1.854260750060907,2.401271189492073,0.019807823046959584
1844.0,2.549999999973909,1.8541614577147283,2.401198279823043,0.01980773276966327
1845.0,2.549999999973512,1.8540622367086754,2.401125374510916,0.019807642498423494
1846.0,2.5499999999731098,1.8539630870427481,2.4010524735556933,0.01980755223324068
1847.0,2.5499999999727017,1.8538640087169467,2.400979576957375,0.019807461974115224
1848.0,2.549999999972288,1.853765001731271,2.40090668471596,0.01980737172104755
1849.0,2.5499999999718694,1.853666066085721,2.400833796831449,0.019807281474038065
1850.0,2.5499999999714453,1.8535672017802964,2.400760913303842,0.01980719123308718
1851.0,2.549999999971016,1.853468408814998,2.4006880341331382,0.019807100998195312
1852.0,2.5499999999705794,1.8533696858054056,2.400615159259824,0.01980701076936286
1853.0,2.5499999999701366,1.8532710329508548,2.400542288692468,0.01980692054659025
1854.0,2.549999999969687,1.853172450706683,2.400469422450645,0.019806830329828204
1855.0,2.549999999969232,1.8530739390728903,2.400396560534354,0.019806740119004202
1856.0,2.5499999999687706,1.8529754972309065,2.4003237029405393,0.01980664991418207
1857.0,2.5499999999683016,1.8528771160053699,2.4002508496349377,0.019806559715362215
1858.0,2.5499999999678264,1.8527788016650322,2.4001780006409597,0.019806469522524815
1859.0,2.549999999967344,1.8526805542098932,2.400105155958603,0.01980637933561628
1860.0,2.549999999966856,1.852582373639953,2.4000323155878682,0.01980628915466615
1861.0,2.5499999999663605,1.8524842524670166,2.3999594795262906,0.019806198979625073
1862.0,2.5499999999658587,1.8523861618595143,2.399886647755858,0.01980610881031442
1863.0,2.5499999999653498,1.8522880855599513,2.399813820255244,0.0198060186466159
1864.0,2.5499999999648333,1.8521900239619526,2.3997409970280263,0.019805928488520353
1865.0,2.5499999999643097,1.8520919778390144,2.399668178075197,0.019805838336027594
1866.0,2.549999999963779,1.8519939495708075,2.399595363402496,0.019805748189157986
1867.0,2.549999999963241,1.8518959392243832,2.3995225530097954,0.01980565804792907
1868.0,2.5499999999626954,1.8517979482676126,2.3994497469001503,0.01980556791235946
1869.0,2.5499999999621425,1.851699976289022,2.399376945072004,0.019805477782463405
1870.0,2.549999999961582,1.8516020242445206,2.3993041475273733,0.019805387658256682
1871.0,2.5499999999610137,1.8515040928516076,2.399231354267627,0.019805297539755285
1872.0,2.5499999999604377,1.8514061817667793,2.3991585652910485,0.019805207426972306
1873.0,2.5499999999598533,1.851308291515879,2.3990857805984582,0.01980511731990888
1874.0,2.5499999999592613,1.8512104226227615,2.39901300019067,0.019805027218581257
1875.0,2.549999999958661,1.8511125750179198,2.398940224066672,0.019804937122992045
1876.0,2.5499999999580525,1.8510147489373128,2.398867452226405,0.01980484703314374
1877.0,2.549999999957435,1.8509169447398315,2.398794684670193,0.01980475694904646
1878.0,2.54999999995681,1.850819162535204,2.3987219213975224,0.019804666870695813
1879.0,2.5499999999561758,1.850721402490124,2.398649162408079,0.019804576798103168
1880.0,2.549999999955533,1.8506236648605239,2.398576407701863,0.019804486731274343
1881.0,2.549999999954882,1.8505259497211133,2.3985036572781975,0.01980439667021506
1882.0,2.5499999999542218,1.850428257216677,2.3984309111366713,0.019804306614927176
1883.0,2.549999999953553,1.850330587607204,2.398358169277316,0.01980421656541116
1884.0,2.5499999999528744,1.8502329410798493,2.398285431699884,0.019804126521675177
1885.0,2.549999999952187,1.8501353178217665,2.398212698404125,0.019804036483723832
1886.0,2.54999999995149,1.8500377179085397,2.3981399693893657,0.019803946451561735
1887.0,2.549999999950784,1.8499401412823278,2.3980672446544187,0.019803856425185232
1888.0,2.549999999950068,1.8498425882657534,2.3979945241995546,0.01980376640460079
1889.0,2.5499999999493426,1.8497450590123734,2.397921808024397,0.01980367638981278
1890.0,2.549999999948607,1.8496475536757446,2.3978490961285694,0.01980358638082477
1891.0,2.5499999999478615,1.8495500723861775,2.3977763885116024,0.01980349637763825
1892.0,2.549999999947106,1.8494526149517458,2.397703685171744,0.019803406380251923
1893.0,2.5499999999463405,1.8493551816952636,2.397630986109291,0.019803316388671516
1894.0,2.5499999999455647,1.8492577727387733,2.397558291323741,0.0198032264028998
1895.0,2.549999999944778,1.849160388204318,2.3974856008145924,0.019803136422939526
1896.0,2.5499999999439815,1.84906302821394,2.3974129145813423,0.0198030464487867
1897.0,2.549999999943174,1.8489656926793916,2.397340232622601,0.01980295648044596
1898.0,2.5499999999423557,1.8488683817649758,2.3972675549380433,0.019802866517921243
1899.0,2.549999999941526,1.848771095604016,2.3971948815272155,0.0198027765612149
1900.0,2.5499999999406855,1.84867383429641,2.397122212389521,0.019802686610329287
1901.0,2.5499999999398337,1.848576597942056,2.397049547524365,0.019802596665266774
1902.0,2.5499999999389704,1.8484793864717617,2.3969768869303776,0.019802506726029713
1903.0,2.5499999999380956,1.8483821999499939,2.396904230606801,0.019802416792617197
1904.0,2.549999999937209,1.8482850385699683,2.3968315785534657,0.019802326865024946
1905.0,2.549999999936311,1.8481879024205465,2.396758930769726,0.019802236943260595
1906.0,2.549999999935401,1.8480907915905909,2.3966862872549357,0.019802147027325995
1907.0,2.5499999999344785,1.8479937061689635,2.3966136480084477,0.019802057117222972
1908.0,2.549999999933544,1.8478966462445265,2.396541013029617,0.019801967212953357
1909.0,2.5499999999325973,1.847799611906142,2.3964683823177957,0.019801877314518986
1910.0,2.549999999931638,1.8477026032140276,2.396395755872206,0.019801787421921693
1911.0,2.5499999999306655,1.8476056198635722,2.3963231336903803,0.019801697535153998
1912.0,2.5499999999296805,1.8475086622178678,2.3962505157729415,0.019801607654221502
1913.0,2.5499999999286826,1.847411730350333,2.396177902119171,0.01980151777912691
1914.0,2.5499999999276715,1.8473148243343867,2.396105292728352,0.01980142790987155
1915.0,2.549999999926647,1.8472179442434478,2.396032687599767,0.019801338046456757
1916.0,2.5499999999256087,1.8471210901509354,2.3959600867326967,0.01980124818888386
1917.0,2.5499999999245575,1.8470242621302682,2.395887490126425,0.019801158337154196
1918.0,2.549999999923492,1.8469274602548649,2.395814897780233,0.019801068491268187
1919.0,2.549999999922413,1.84683068560886,2.395742309693372,0.01980097865122388
1920.0,2.5499999999213196,1.8467339401170388,2.395669725865067,0.01980088881705022
1921.0,2.549999999920212,1.8466372374093483,2.3955971462992998,0.019800798988796477
1922.0,2.5499999999190894,1.846540589843918,2.3955245709994513,0.019800709166538925
1923.0,2.549999999917952,1.8464440068764156,2.3954519999789974,0.019800619350352648
1924.0,2.5499999999167997,1.8463474969956615,2.395379433241546,0.019800529540283024
1925.0,2.549999999915633,1.8462510543983373,2.3953068707759213,0.01980043973631466
1926.0,2.549999999914451,1.8461546788768257,2.3952343125783084,0.019800349938437295
